timestamp,x,y,z,speed
1754634761.4145844,1.3237,0.89178,0.0,0.5
1754634761.5149548,1.32425,0.94132,0.0,0.5
1754634761.6149068,1.32503,0.99046,0.0,0.5
1754634761.712678,1.32621,1.03944,0.0,0.5
1754634761.8151836,1.32794,1.08856,0.0,0.5
1754634761.9126515,1.32988,1.13848,0.0,0.5
1754634762.0065212,1.33124,1.19011,0.0,0.5
1754634762.1114104,1.33261,1.24121,0.0,0.47497946994423856
1754634762.2123835,1.33327,1.28942,0.0,0.39701536572861673
1754634762.3376956,1.3339,1.33366,0.0,0.31875255019211757
1754634762.4350479,1.3357,1.3656,0.0,0.24966782974648455
1754634762.5358984,1.3375,1.38731,0.0,0.19482236066508296
1754634762.653239,1.33762,1.41322,0.0,0.15453103343367558
1754634762.7532256,1.33838,1.43015,0.0,0.10730207996249197
1754634762.8536563,1.33901,1.44319,0.0,0.07755694196462615
1754634762.9512162,1.33934,1.44903,0.0,0.048735035498142176
1754634763.0535371,1.3389,1.45016,0.0,0.030128555640220545
1754634763.1519518,1.3393,1.452,0.0,0.019796452421665334
1754634763.2565253,1.34034,1.45425,0.0,0.007556990136623365
1754634763.3528664,1.34052,1.45416,0.0,-0.0011012650351525655
1754634763.4735951,1.33974,1.45423,0.0,-0.010777951261997154
1754634763.573777,1.33971,1.45417,0.0,-0.020290906664371444
1754634763.6739209,1.33972,1.45398,0.0,-0.02996723620533942
1754634763.7758026,1.33931,1.45377,0.0,-0.039379989245653335
1754634763.8692584,1.33914,1.45358,0.0,-0.04377002930617341
1754634763.9738839,1.33892,1.45315,0.0,-0.05354543216872243
1754634764.0753434,1.33825,1.45072,0.0,-0.06279688490080843
1754634764.1716428,1.33777,1.44285,0.0,-0.06454696674084687
1754634764.2696195,1.3385,1.43239,0.0,-0.06245478181815162
1754634764.3658183,1.33855,1.42592,0.0,-0.055596336677313174
1754634764.4697466,1.33788,1.42456,0.0,-0.050151861996889424
1754634764.5765278,1.33758,1.42286,0.0,-0.057489371814966495
1754634764.6885576,1.33762,1.41684,0.0,-0.06336634121346496
1754634764.7955904,1.33779,1.40745,0.0,-0.06293672137999573
1754634764.891773,1.33765,1.3994,0.0,-0.056941506068945325
1754634764.99178,1.33643,1.39886,0.0,-0.048441837320566394
1754634765.0960424,1.33675,1.39366,0.0,-0.05600482642579102
1754634765.2180064,1.33787,1.38326,0.0,-0.05616375659966477
1754634765.3156846,1.33784,1.37507,0.0,-0.04743989022088069
1754634765.4185078,1.33693,1.37368,0.0,-0.03903616044688257
1754634765.5196016,1.33722,1.37338,0.0,-0.04439931817317039
1754634765.612286,1.33865,1.36972,0.0,-0.050045239314794876
1754634765.7153735,1.34201,1.36601,0.0,-0.05155842507720029
1754634765.8162386,1.3428,1.36472,0.0,-0.0494273718023302
1754634765.9161298,1.3405,1.36039,0.0,-0.05417281182718292
1754634766.0177987,1.33827,1.35256,0.0,-0.05417029412984872
1754634766.1159604,1.33837,1.34608,0.0,-0.0487470234489443
1754634766.2261147,1.33992,1.34267,0.0,-0.04531169825506226
1754634766.3304725,1.34046,1.33977,0.0,-0.043073171362638746
1754634766.4334667,1.33881,1.33411,0.0,-0.045178588090181465
1754634766.5337994,1.33762,1.32743,0.0,-0.03982605102252973
1754634766.636371,1.33862,1.32297,0.0,-0.035829618572473965
1754634766.7274845,1.339,1.32328,0.0,-0.03467848432087925
1754634766.8331897,1.33937,1.32336,0.0,-0.03803732788825065
1754634766.933271,1.33942,1.32384,0.0,-0.04325931752800985
1754634767.0349019,1.33924,1.32422,0.0,-0.048693495788812796
1754634767.1481698,1.339,1.32431,0.0,-0.05447127930092835
1754634767.256614,1.33879,1.32488,0.0,-0.05917097835588503
1754634767.357306,1.33879,1.32499,0.0,-0.06532043710041091
1754634767.4547505,1.33941,1.32465,0.0,-0.07071998736190813
1754634767.5578897,1.34078,1.31962,0.0,-0.07304189012932827
1754634767.6562576,1.34007,1.30825,0.0,-0.07032446319222485
1754634767.7503161,1.33856,1.29805,0.0,-0.057930139024257865
1754634767.8499808,1.33824,1.29371,0.0,-0.04677585560202624
1754634767.9529028,1.34009,1.29306,0.0,-0.04260582466006302
1754634768.0573423,1.34043,1.28987,0.0,-0.04651675871729902
1754634768.1509197,1.33906,1.28318,0.0,-0.043970993742228015
1754634768.2528212,1.33771,1.27557,0.0,-0.0380100229017738
1754634768.3801427,1.33798,1.27143,0.0,-0.030086381718636063
1754634768.4784281,1.33904,1.27073,0.0,-0.02738958357238816
1754634768.5782154,1.33908,1.26927,0.0,-0.027965215320825826
1754634768.678997,1.33827,1.26513,0.0,-0.029247238777399293
1754634768.8005714,1.33768,1.26077,0.0,-0.02619656979560904
1754634768.8822517,1.33711,1.26022,0.0,-0.021782878819227525
1754634768.9768584,1.33689,1.26059,0.0,-0.023945728472471478
1754634769.0770216,1.33681,1.26075,0.0,-0.027586903394938064
1754634769.1628256,1.33667,1.26078,0.0,-0.02916939863133476
1754634769.296854,1.33634,1.26068,0.0,-0.03391693432545702
1754634769.3954287,1.33649,1.26073,0.0,-0.03529651182818455
1754634769.4962482,1.33638,1.26075,0.0,-0.038415984124660754
1754634769.596065,1.33633,1.26044,0.0,-0.04150222889971779
1754634769.696086,1.33669,1.25438,0.0,-0.04409963234353108
1754634769.7954323,1.33607,1.24747,0.0,-0.036296832912683985
1754634769.897492,1.33497,1.24498,0.0,-0.02854484951806123
1754634769.9981542,1.33518,1.24554,0.0,-0.027368483550310532
1754634770.0955973,1.33564,1.24506,0.0,-0.030716556958437544
1754634770.2150521,1.33568,1.24193,0.0,-0.032550612149477534
1754634770.314222,1.33554,1.23662,0.0,-0.028948524702787817
1754634770.415056,1.33413,1.23289,0.0,-0.023211223074675144
1754634770.5116167,1.33218,1.23263,0.0,-0.019754925390244052
1754634770.61722,1.33124,1.23266,0.0,-0.021433270216226874
1754634770.7112272,1.33095,1.23207,0.0,-0.023293277840853333
1754634770.8145697,1.33106,1.23218,0.0,-0.02332487712764786
1754634770.9109778,1.33113,1.23211,0.0,-0.025863869951248716
1754634771.0149066,1.33095,1.23216,0.0,-0.027870963907957617
1754634771.11903,1.33056,1.23149,0.0,-0.02895444617199934
1754634771.2109487,1.33042,1.2285,0.0,-0.030026479333878003
1754634771.3176663,1.33064,1.22413,0.0,-0.027589270156860718
1754634771.4137485,1.33039,1.22105,0.0,-0.02191648405337373
1754634771.5360084,1.32971,1.22018,0.0,-0.0198256864550118
1754634771.6305099,1.32938,1.22053,0.0,-0.019337652516604013
1754634771.7305145,1.32924,1.22018,0.0,-0.021534345981359802
1754634771.830593,1.32907,1.22055,0.0,-0.022629408294439865
1754634771.9592445,1.32891,1.22082,0.0,-0.024808589886904292
1754634772.057377,1.32869,1.22071,0.0,-0.027047252674341722
1754634772.158916,1.32842,1.22092,0.0,-0.027824780382872068
1754634772.2553678,1.32823,1.22109,0.0,-0.029733600955725227
1754634772.359255,1.32812,1.22158,0.0,-0.03086072006535582
1754634772.4588437,1.32821,1.22164,0.0,-0.03354971020817824
1754634772.5592027,1.32866,1.22143,0.0,-0.035370914028883586
1754634772.6766925,1.32889,1.22164,0.0,-0.036753759607315604
1754634772.7853725,1.32903,1.22172,0.0,-0.038827910147667545
1754634772.8781254,1.32875,1.22167,0.0,-0.039918925088882846
1754634772.9760804,1.32872,1.2217,0.0,-0.04154442528677045
1754634773.0762258,1.32873,1.22176,0.0,-0.043337694601536345
1754634773.1763508,1.32857,1.22199,0.0,-0.0441952171282773
1754634773.276893,1.32849,1.22208,0.0,-0.04645647722196619
1754634773.3780053,1.32838,1.22112,0.0,-0.048143272264481216
1754634773.4780085,1.32786,1.21568,0.0,-0.04840786767768912
1754634773.575663,1.32785,1.2076,0.0,-0.040980868280411455
1754634773.6917455,1.32845,1.20273,0.0,-0.03015596625137385
1754634773.79261,1.32745,1.20209,0.0,-0.023783351793051438
1754634773.8940935,1.32735,1.20199,0.0,-0.02383833092022014
1754634773.9947128,1.32749,1.2021,0.0,-0.024637679497719212
1754634774.0972607,1.32738,1.20195,0.0,-0.025836208416939267
1754634774.1947644,1.32691,1.20184,0.0,-0.02619454791140624
1754634774.2933235,1.32665,1.20198,0.0,-0.027023596170187597
1754634774.3948221,1.32671,1.20198,0.0,-0.028168439916372946
1754634774.5115032,1.32668,1.20202,0.0,-0.029162853770971952
1754634774.6107073,1.32658,1.20185,0.0,-0.030162065246344332
1754634774.7113132,1.32638,1.20177,0.0,-0.030948058696032288
1754634774.808005,1.32625,1.20187,0.0,-0.03131838245344222
1754634774.9078813,1.3262,1.20212,0.0,-0.03256279712176382
1754634775.0174267,1.32592,1.20226,0.0,-0.03393244599509311
1754634775.1170638,1.32573,1.20221,0.0,-0.035222826436758815
1754634775.2201867,1.32575,1.2024,0.0,-0.03563309919762673
1754634775.3184373,1.32573,1.20259,0.0,-0.03690791482615519
1754634775.4105942,1.32589,1.20271,0.0,-0.0383048628938205
1754634775.5358703,1.32572,1.20286,0.0,-0.039561185764074865
1754634775.6348805,1.32503,1.20222,0.0,-0.04082927728629181
1754634775.73898,1.32449,1.20015,0.0,-0.040443121837378276
1754634775.8358996,1.3241,1.19363,0.0,-0.03834789004325938
1754634775.9391024,1.32424,1.18498,0.0,-0.029261441632032984
1754634776.03888,1.32435,1.18236,0.0,-0.016510445984602495
1754634776.138501,1.32386,1.18288,0.0,-0.0129308101007946
1754634776.239786,1.32384,1.1827,0.0,-0.01408241285491044
1754634776.3385437,1.32314,1.18268,0.0,-0.014174288026572054
1754634776.4383464,1.32276,1.18296,0.0,-0.014307015772104846
1754634776.5389452,1.3224,1.18337,0.0,-0.01510331623435088
1754634776.639014,1.322,1.18341,0.0,-0.016098322264910456
1754634776.738636,1.3217,1.18302,0.0,-0.0163791369795807
1754634776.8384216,1.32154,1.18318,0.0,-0.01621237989950241
1754634776.9378705,1.32164,1.18353,0.0,-0.016845754441738643
1754634777.0392196,1.32143,1.18393,0.0,-0.01757851607108179
1754634777.138274,1.32149,1.18407,0.0,-0.01858055882334765
1754634777.2388332,1.32177,1.18407,0.0,-0.0191721140613562
1754634777.338149,1.32214,1.18401,0.0,-0.019554883255720745
1754634777.4385803,1.3222,1.18388,0.0,-0.019662465551377028
1754634777.5373101,1.32187,1.18375,0.0,-0.019929249602795393
1754634777.6372192,1.32201,1.18379,0.0,-0.020133337534905288
1754634777.7392929,1.32212,1.18364,0.0,-0.020366243748665393
1754634777.8382432,1.32183,1.18386,0.0,-0.02057330617761685
1754634777.9571004,1.32231,1.18372,0.0,-0.02127854155111369
1754634778.0646281,1.32203,1.1837,0.0,-0.02149610133648005
1754634778.1571953,1.32184,1.18356,0.0,-0.021662226648331354
1754634778.2579827,1.32193,1.18367,0.0,-0.02185047799587312
1754634778.3571303,1.32183,1.18353,0.0,-0.02238406863069605
1754634778.4545953,1.32153,1.18327,0.0,-0.02258413472986288
1754634778.5566235,1.32138,1.18331,0.0,-0.02236567646026689
1754634778.6541843,1.32118,1.18306,0.0,-0.022848663703680883
1754634778.752744,1.32092,1.18297,0.0,-0.02286554020571781
1754634778.8558958,1.32057,1.18315,0.0,-0.02292664028620804
1754634778.9753537,1.32034,1.18328,0.0,-0.02369625743722977
1754634779.070057,1.3203,1.18367,0.0,-0.024114347326756422
1754634779.173058,1.32069,1.1834,0.0,-0.025095994127512712
1754634779.2809997,1.32058,1.18309,0.0,-0.025115477221728123
1754634779.3723779,1.32055,1.18333,0.0,-0.024827445864201297
1754634779.4756002,1.32054,1.18325,0.0,-0.025582086122990386
1754634779.5699944,1.32064,1.18363,0.0,-0.025841800369978563
1754634779.6699402,1.32066,1.18401,0.0,-0.026630840884924623
1754634779.7698474,1.32063,1.18417,0.0,-0.027614332224369806
1754634779.8697438,1.32074,1.18417,0.0,-0.02827842218828268
1754634779.9728146,1.32056,1.18383,0.0,-0.02847498804616995
1754634780.069675,1.32043,1.18384,0.0,-0.02839211801862783
1754634780.1795478,1.32041,1.18375,0.0,-0.028783051257134245
1754634780.2733586,1.32037,1.18359,0.0,-0.02904768953561871
1754634780.3723257,1.32025,1.18364,0.0,-0.029015297425747558
1754634780.471513,1.32022,1.18369,0.0,-0.029478814328671304
1754634780.5966194,1.32036,1.18362,0.0,-0.029953800017595924
1754634780.6974943,1.32026,1.18342,0.0,-0.030241718858957902
1754634780.7977333,1.31996,1.18371,0.0,-0.03032909074044292
1754634780.8856757,1.3198,1.18346,0.0,-0.03094296829247558
1754634780.9981482,1.31967,1.18369,0.0,-0.031011057626009697
1754634781.0972223,1.31956,1.18399,0.0,-0.031748626502037684
1754634781.1985738,1.31964,1.18403,0.0,-0.03238263701033685
1754634781.2973194,1.31979,1.1844,0.0,-0.032849283614159286
1754634781.3983865,1.31985,1.18449,0.0,-0.033830047252178815
1754634781.4986234,1.31988,1.18448,0.0,-0.034177890325785526
1754634781.5944755,1.31951,1.18414,0.0,-0.03460892653584555
1754634781.6883337,1.31966,1.18384,0.0,-0.03452845280385092
1754634781.7931075,1.31994,1.18357,0.0,-0.034296931761504015
1754634781.8984494,1.32012,1.18347,0.0,-0.03426764777898869
1754634781.9966607,1.32008,1.18344,0.0,-0.03452445398140037
1754634782.0987568,1.32015,1.18329,0.0,-0.03465976627492992
1754634782.2178514,1.3202,1.18312,0.0,-0.03503425483560635
1754634782.3171458,1.32036,1.18337,0.0,-0.034960047955513725
1754634782.4170954,1.32061,1.18363,0.0,-0.0357059895958909
1754634782.517523,1.32037,1.18323,0.0,-0.036493836643696584
1754634782.8774266,1.3204,1.17516,0.0,-0.03708020136880957
1754634783.188284,1.32038,1.16458,0.0,-0.5
1754634783.1986966,1.32002,1.16191,0.0,-0.5
1754634783.223167,1.3189,1.15455,0.0,-0.5
1754634783.4826794,1.29932,1.15287,0.0,-0.5
1754634783.5161195,1.23773,1.15533,0.0,-0.5
1754634783.8177884,1.1066,1.16327,0.0,-0.5
1754634783.8327148,1.07076,1.16498,0.0,-0.5
1754634784.1359675,0.91557,1.17506,0.0,-0.5
1754634784.441944,0.86428,1.17775,0.0,-0.5
1754634784.7506316,0.72255,1.18648,0.0,-0.5
1754634784.7618876,0.59528,1.19429,0.0,-0.5
1754634785.0341494,0.4973,1.20086,0.0,-0.5
1754634785.0541594,0.44499,1.20413,0.0,-0.5
1754634785.3566055,0.39463,1.20719,0.0,-0.5
1754634785.655347,0.24546,1.21608,0.0,-0.5
1754634785.9638803,0.04659,1.23021,0.0,-0.5
1754634785.9793622,-0.00351,1.2333,0.0,-0.5
1754634786.2793458,-0.1522,1.24187,0.0,-0.44892014852643036
1754634786.5668776,-0.20092,1.24492,0.0,-0.2026960571014883
1754634786.5790782,-0.28931,1.25061,0.0,-0.2026960571014883
1754634786.8772964,-0.33174,1.25318,0.0,0.040162258734226186
1754634786.9960213,-0.34826,1.25658,0.0,0.12001911897182449
1754634787.0968184,-0.33896,1.25713,0.0,0.16048374397659304
1754634787.197679,-0.31901,1.25598,0.0,0.16247221639251697
1754634787.2956178,-0.29893,1.25481,0.0,0.14746523609519002
1754634787.3985188,-0.28118,1.25382,0.0,0.12404362230348576
1754634787.4959986,-0.27076,1.2531,0.0,0.11160072200345988
1754634787.595384,-0.26475,1.25296,0.0,0.10946700213003141
1754634787.6978219,-0.25664,1.25325,0.0,0.11335518975305564
1754634787.7953875,-0.24325,1.25246,0.0,0.1074076626877784
1754634787.8982894,-0.2284,1.25173,0.0,0.101489210925579
1754634787.99533,-0.21882,1.25159,0.0,0.09190739032316197
1754634788.098693,-0.21342,1.25115,0.0,0.08350931621217733
1754634788.2165797,-0.20753,1.25039,0.0,0.08751490577602383
1754634788.3142092,-0.19723,1.25006,0.0,0.09015010329580314
1754634788.414887,-0.18611,1.24933,0.0,0.08605582501959808
1754634788.516261,-0.17746,1.24873,0.0,0.07528672036743167
1754634788.6366746,-0.17,1.24801,0.0,0.07271823280763623
1754634788.7351077,-0.16377,1.24775,0.0,0.07177235773515694
1754634788.8319838,-0.1576,1.24725,0.0,0.07207195353913304
1754634788.9347692,-0.15032,1.24669,0.0,0.07156751267838479
1754634789.0375078,-0.14226,1.24574,0.0,0.06584561829972274
1754634789.1363692,-0.13539,1.24524,0.0,0.06382752347731607
1754634789.2369058,-0.12933,1.24455,0.0,0.06258102285575856
1754634789.3344896,-0.1236,1.24412,0.0,0.0582107206578254
1754634789.4351242,-0.11549,1.24365,0.0,0.05836801901292793
1754634789.5381942,-0.11008,1.2432,0.0,0.05419295207905789
1754634789.6316335,-0.10624,1.24282,0.0,0.05018534211659431
1754634789.7597475,-0.10185,1.24229,0.0,0.05230291045117369
1754634789.8589447,-0.09584,1.24213,0.0,0.05350813034820562
1754634789.9589593,-0.0902,1.24193,0.0,0.05203062068366998
1754634790.0590508,-0.08623,1.24157,0.0,0.05092820732975023
1754634790.1576188,-0.08199,1.24115,0.0,0.04816172939157504
1754634790.2582614,-0.07646,1.24071,0.0,0.04888590825033201
1754634790.3549426,-0.07039,1.24044,0.0,0.04825123452758798
1754634790.4589925,-0.06593,1.2403,0.0,0.04222744710302362
1754634790.5578852,-0.0627,1.24028,0.0,0.041945721649646966
1754634790.6590836,-0.05966,1.24001,0.0,0.04352271785688411
1754634790.758655,-0.05512,1.23951,0.0,0.042444037669658846
1754634790.858863,-0.04993,1.23911,0.0,0.04282532913923284
1754634790.960254,-0.04548,1.23858,0.0,0.04093964294028299
1754634791.057909,-0.04184,1.23809,0.0,0.037136448824644175
1754634791.1586626,-0.03802,1.23764,0.0,0.03779900994372398
1754634791.2593138,-0.03574,1.23758,0.0,0.03760942150712018
1754634791.3589287,-0.03311,1.23724,0.0,0.037119123755693734
1754634791.4757657,-0.02777,1.23731,0.0,0.038527248747825704
1754634791.5750847,-0.02147,1.23694,0.0,0.035503019830942395
1754634791.6755786,-0.01884,1.237,0.0,0.031094235232115103
1754634791.775311,-0.01786,1.23705,0.0,0.029571248037099956
1754634791.877827,-0.01529,1.23695,0.0,0.03352974521040933
1754634791.9811068,-0.01041,1.23642,0.0,0.03480315459394476
1754634792.0860305,-0.00638,1.23621,0.0,0.030131509565592046
1754634792.174456,-0.00534,1.23598,0.0,0.02879629003357917
1754634792.27512,-0.00338,1.23546,0.0,0.029609977648973523
1754634792.3773913,0.00106,1.23456,0.0,0.03139595038104068
1754634792.47661,0.00623,1.23383,0.0,0.028705732242822746
1754634792.5780277,0.00861,1.23351,0.0,0.022853313335180536
1754634792.697046,0.0087,1.23305,0.0,0.02483624301052112
1754634792.7978668,0.00954,1.23311,0.0,0.026832696846485427
1754634792.8953562,0.01223,1.23279,0.0,0.029322466758728044
1754634792.9983358,0.01548,1.23252,0.0,0.027368984857321033
1754634793.1027157,0.01775,1.23226,0.0,0.02624632902216939
1754634793.1935008,0.01938,1.23213,0.0,0.026522915007591547
1754634793.2966802,0.02106,1.23217,0.0,0.02739744594955472
1754634793.3963766,0.0215,1.23214,0.0,0.026706590538024988
1754634793.495449,0.02331,1.23198,0.0,0.029563284716606228
1754634793.604154,0.0252,1.23211,0.0,0.030086237642526922
1754634793.6978185,0.02972,1.23245,0.0,0.030658728449106262
1754634793.7877133,0.03296,1.23174,0.0,0.02524481638455417
1754634793.89777,0.03479,1.23102,0.0,0.02342478100705153
1754634793.9972327,0.03529,1.23121,0.0,0.023753177688360286
1754634794.0974486,0.03446,1.23114,0.0,0.025889220276117467
1754634794.2146149,0.03351,1.23133,0.0,0.030023322267294247
1754634794.3181999,0.0335,1.231,0.0,0.03313846508574518
1754634794.415672,0.03357,1.23075,0.0,0.03627726879429827
1754634794.5152771,0.03364,1.23049,0.0,0.039142527671814045
1754634794.6160545,0.03421,1.23036,0.0,0.04073340139102975
1754634794.718535,0.03482,1.23043,0.0,0.04287706582403193
1754634794.8177087,0.03542,1.23055,0.0,0.04475986378526697
1754634794.9172654,0.037,1.23039,0.0,0.046658596970558366
1754634795.0140324,0.0425,1.2299,0.0,0.045856027519226406
1754634795.1171544,0.05018,1.22919,0.0,0.0403642175574305
1754634795.217875,0.0551,1.2281,0.0,0.03133552093362846
1754634795.3104293,0.05551,1.22769,0.0,0.024993851128578506
1754634795.4174397,0.05533,1.2279,0.0,0.026603233279466926
1754634795.5072372,0.05855,1.22763,0.0,0.02916163702154166
1754634795.6377125,0.06357,1.22686,0.0,0.02648813888812071
1754634795.7376537,0.06713,1.22659,0.0,0.0209376631686691
1754634795.8532503,0.06844,1.22651,0.0,0.017460282510280964
1754634795.954026,0.07034,1.22658,0.0,0.01725290095567717
1754634796.056265,0.07111,1.22634,0.0,0.015223753839969753
1754634796.1558056,0.07108,1.22642,0.0,0.015771497670650697
1754634796.256526,0.07099,1.22657,0.0,0.017709899166584185
1754634796.3566053,0.0707,1.22646,0.0,0.018701676443338783
1754634796.4537582,0.07088,1.226,0.0,0.02084226534676576
1754634796.5577044,0.07087,1.22609,0.0,0.022306742336511753
1754634796.655589,0.07077,1.22623,0.0,0.023302691181421517
1754634796.7819424,0.07102,1.22631,0.0,0.025270639791012038
1754634796.882697,0.07126,1.22628,0.0,0.02657386946296702
1754634796.9763196,0.07189,1.22646,0.0,0.027910865602970195
1754634797.069487,0.073,1.22663,0.0,0.027891024429559916
1754634797.1800735,0.07443,1.2265,0.0,0.027937647273302377
1754634797.2783208,0.0758,1.22665,0.0,0.027379891448736433
1754634797.3756237,0.07704,1.22644,0.0,0.026891383209943873
1754634797.4779499,0.0786,1.22626,0.0,0.02584926163172746
1754634797.5690694,0.08056,1.22649,0.0,0.02487938605284714
1754634797.6740913,0.08275,1.22636,0.0,0.023394412362814247
1754634797.7691834,0.08305,1.22593,0.0,0.02132552155280122
1754634797.8689585,0.08246,1.22608,0.0,0.021572048565387858
1754634797.9688694,0.08224,1.22613,0.0,0.02379606796073941
1754634798.0762732,0.08233,1.22614,0.0,0.025583215764999494
1754634798.1966555,0.08255,1.2258,0.0,0.02671668266630195
1754634798.297705,0.08271,1.22586,0.0,0.027100422909021774
1754634798.394486,0.08305,1.22611,0.0,0.02835414080286042
1754634798.4979403,0.08316,1.22626,0.0,0.029057265295028837
1754634798.6011817,0.08379,1.22558,0.0,0.029536222884178565
1754634798.6984963,0.08461,1.22532,0.0,0.029888615525722712
1754634798.7967591,0.0878,1.22467,0.0,0.029890004359245447
1754634798.8973916,0.09285,1.22429,0.0,0.026243111921310527
1754634798.9880867,0.09671,1.22395,0.0,0.019197059199571712
1754634799.1024761,0.09777,1.22371,0.0,0.01426612206745162
1754634799.196683,0.09729,1.22383,0.0,0.013442982289553075
1754634799.2985628,0.09703,1.22393,0.0,0.014879444500923263
1754634799.4180202,0.09741,1.22386,0.0,0.01605002783274684
1754634799.5177789,0.09807,1.22387,0.0,0.016210242879867824
1754634799.5972016,0.09918,1.22378,0.0,0.015566556396961324
1754634799.7162504,0.09981,1.22398,0.0,0.014637454549312787
1754634799.818172,0.09862,1.22413,0.0,0.014409067159653045
1754634799.918286,0.09724,1.224,0.0,0.016625571217060466
1754634800.0165517,0.09663,1.22408,0.0,0.019543896310329722
1754634800.1174314,0.09679,1.22429,0.0,0.021249291835785195
1754634800.2174816,0.09718,1.22417,0.0,0.02184305790066757
1754634800.3378525,0.09722,1.2244,0.0,0.021705042059183333
1754634800.4372363,0.09692,1.22462,0.0,0.022506556004762805
1754634800.5371065,0.09691,1.22468,0.0,0.023745643469095332
1754634800.6371326,0.09716,1.22493,0.0,0.02457865787100812
1754634800.7367723,0.097,1.22506,0.0,0.024649918305159026
1754634800.8362439,0.09668,1.22543,0.0,0.025662897512197816
1754634800.9365408,0.0967,1.22541,0.0,0.02700151624274267
1754634801.0359218,0.09655,1.22585,0.0,0.027714153958082473
1754634801.133229,0.09579,1.22554,0.0,0.028401766069651065
1754634801.2367704,0.09532,1.22563,0.0,0.030402588935137018
1754634801.3361702,0.0952,1.22572,0.0,0.03200645341229457
1754634801.4427638,0.09508,1.22593,0.0,0.03267556293797529
1754634801.5363503,0.09496,1.22618,0.0,0.03374054508233092
1754634801.635736,0.09474,1.22662,0.0,0.03481044020104448
1754634801.7462568,0.09455,1.22687,0.0,0.035540501629114374
1754634801.8411198,0.09605,1.22693,0.0,0.03681566051960035
1754634801.937391,0.1013,1.22629,0.0,0.035442188276052826
1754634802.0349996,0.10927,1.22543,0.0,0.027873539360762027
1754634802.1325705,0.11387,1.22475,0.0,0.016336530526399953
1754634802.2346337,0.11458,1.225,0.0,-0.5
1754634802.3351386,0.11341,1.21411,0.0,-0.5
1754634802.460755,0.11784,1.16055,0.0,-0.5
1754634802.5507903,0.11161,1.09353,0.0,-0.5
1754634802.6591117,0.10433,1.03321,0.0,-0.5
1754634802.751561,0.10131,0.9858,0.0,-0.5
1754634802.8513184,0.09996,0.94338,0.0,-0.5
1754634802.951555,0.09558,0.89639,0.0,-0.5
1754634803.0506196,0.08882,0.84418,0.0,-0.5
1754634803.1505368,0.08274,0.79166,0.0,-0.5
1754634803.2591972,0.07907,0.74273,0.0,-0.5
1754634803.3501534,0.07523,0.69476,0.0,-0.5
1754634803.4514177,0.07056,0.64612,0.0,-0.5
1754634803.5697043,0.06595,0.59571,0.0,-0.5
1754634803.6641726,0.06146,0.54624,0.0,-0.5
1754634803.7761655,0.05712,0.4963,0.0,-0.5
1754634803.8733132,0.05259,0.44657,0.0,-0.5
1754634803.977041,0.04775,0.39732,0.0,-0.5
1754634804.077546,0.04298,0.34783,0.0,-0.5
