timestamp,x,y,z,speed
1754633428.55616,0.72308,1.62644,0.0,0.4683696787967151
1754633428.656579,0.71319,1.65166,0.0,0.26976814868938576
1754633428.7593691,0.7069,1.66738,0.0,0.16472109856009132
1754633428.8567693,0.69916,1.68292,0.0,0.17824249409175008
1754633428.9638464,0.68945,1.70323,0.0,0.21023892661893015
1754633429.0595794,0.68109,1.72235,0.0,0.21797906720470664
1754633429.1635103,0.67692,1.73267,0.0,0.1070965565485731
1754633429.261334,0.67508,1.73535,0.0,0.03323170875252444
1754633429.3628988,0.6731,1.73815,0.0,0.03376505559058914
1754633429.4640768,0.67118,1.74347,0.0,0.055900176716988666
1754633429.583346,0.67004,1.7493,0.0,0.04980678833988107
1754633429.676497,0.66893,1.75025,0.0,0.01568448631524988
1754633429.7826872,0.66585,1.74905,0.0,0.031128205867934133
1754633429.8839066,0.63991,1.73866,0.0,0.2760679591828988
1754633429.973712,0.56892,1.70742,0.0,0.8636429338471447
1754633430.0741048,0.4758,1.66381,0.0,1.0242356517539883
1754633430.1741145,0.38622,1.62354,0.0,0.9820581498533815
1754633430.284621,0.31688,1.59131,0.0,0.691944839845785
1754633430.3842268,0.25574,1.56381,0.0,0.6730522857279041
1754633430.4694777,0.18554,1.53277,0.0,0.900357520301346
1754633430.616557,0.10585,1.49662,0.0,0.5949589650183436
1754633430.7169385,0.02792,1.46166,0.0,0.8508774362484394
1754633430.8129418,-0.04257,1.42975,0.0,0.8059752276137612
1754633430.9209678,-0.11178,1.39854,0.0,0.7028083331393272
1754633431.023357,-0.18482,1.36533,0.0,0.7836338633113618
1754633431.1207669,-0.29814,1.3135,0.0,1.2792374996985545
1754633431.2208624,-0.36476,1.28353,0.0,0.729811358801327
1754633431.320394,-0.40867,1.26347,0.0,0.48502326878220675
1754633431.436032,-0.42829,1.25387,0.0,0.18888874138406078
1754633431.54118,-0.43757,1.24948,0.0,0.09763384268347462
1754633431.6397958,-0.45237,1.24279,0.0,0.1646976148375763
1754633431.7384698,-0.4754,1.23252,0.0,0.2555498571070599
1754633431.840366,-0.49528,1.22346,0.0,0.21440626364068227
1754633431.964344,-0.50546,1.21879,0.0,0.09033897604008811
1754633432.0649035,-0.50691,1.21762,0.0,0.018528034073076717
1754633432.1645145,-0.5083,1.21726,0.0,0.014414687907292304
1754633432.2648823,-0.51526,1.2147,0.0,0.07388700369381726
1754633432.360542,-0.52363,1.2115,0.0,0.09367425028209089
1754633432.4641793,-0.52729,1.21017,0.0,0.037574940305062456
1754633432.5654395,-0.52604,1.21074,0.0,0.013567294676737483
1754633432.6546752,-0.52052,1.20058,0.0,0.12957468749676496
1754633432.7646935,-0.49217,1.15503,0.0,0.48766350652456075
1754633432.8599966,-0.45127,1.0766,0.0,0.9281318166774162
1754633432.9543738,-0.41422,0.98938,0.0,1.0040872727375807
1754633433.0773869,-0.37952,0.90778,0.0,0.7208308957255907
1754633433.1761606,-0.34617,0.83541,0.0,0.8067391440241004
1754633433.2759588,-0.31427,0.76659,0.0,0.7600720320476566
1754633433.376479,-0.26588,0.65774,0.0,1.1850504297598388
1754633433.4837363,-0.23311,0.58317,0.0,0.759414460926351
1754633433.5845926,-0.20084,0.50931,0.0,0.7991747780176732
1754633433.684261,-0.1683,0.43698,0.0,0.7957634279052068
1754633433.7847972,-0.13562,0.36431,0.0,0.7925516256798615
1754633433.8798697,-0.10299,0.29061,0.0,0.8477770573019175
1754633433.9776113,-0.07087,0.21873,0.0,0.8054922149397433
1754633434.0710967,-0.04428,0.15706,0.0,0.718381493010059
1754633434.188565,-0.02415,0.11255,0.0,0.4158596777231308
1754633434.2805784,-0.01117,0.0854,0.0,0.3270529093375748
1754633434.3805547,-0.00372,0.06974,0.0,0.17345912872194133
1754633434.4832537,0.00181,0.0575,0.0,0.13078263140311971
1754633434.5789962,0.00645,0.04581,0.0,0.1313648002790218
1754633434.6705296,0.00936,0.03793,0.0,0.09177138340861608
1754633434.7771897,0.0106,0.03391,0.0,0.03944209695437111
1754633434.88175,0.0119,0.03083,0.0,0.03197303295385559
1754633434.9827182,0.01363,0.02684,0.0,0.04307208851637006
1754633435.0925856,0.01547,0.02291,0.0,0.03949683887085923
1754633435.1988652,0.01624,0.02051,0.0,0.023715705630529032
